date,store,item,sales,year
2016-08-12,1,14,73,2016
2016-08-13,1,14,67,2016
2016-08-14,1,14,64,2016
2016-08-15,1,14,56,2016
2016-08-16,1,14,63,2016
2016-08-17,1,14,71,2016
2016-08-18,1,14,54,2016
2016-08-19,1,14,51,2016
2016-08-20,1,14,85,2016
2016-08-21,1,14,77,2016
2016-08-22,1,14,67,2016
2016-08-23,1,14,66,2016
2016-08-24,1,14,64,2016
2016-08-25,1,14,61,2016
2016-08-26,1,14,73,2016
2016-08-27,1,14,75,2016
2016-08-28,1,14,71,2016
2016-08-29,1,14,61,2016
2016-08-30,1,14,71,2016
2016-08-31,1,14,74,2016
2016-09-01,1,14,50,2016
2016-09-02,1,14,68,2016
2016-09-03,1,14,75,2016
2016-09-04,1,14,69,2016
2016-09-05,1,14,50,2016
2016-09-06,1,14,53,2016
2016-09-07,1,14,54,2016
2016-09-08,1,14,57,2016
2016-09-09,1,14,61,2016
2016-09-10,1,14,104,2016
2016-09-11,1,14,57,2016
2016-09-12,1,14,47,2016
2016-09-13,1,14,63,2016
2016-09-14,1,14,54,2016
2016-09-15,1,14,84,2016
2016-09-16,1,14,67,2016
2016-09-17,1,14,75,2016
2016-09-18,1,14,76,2016
2016-09-19,1,14,36,2016
2016-09-20,1,14,56,2016
2016-09-21,1,14,54,2016
2016-09-22,1,14,53,2016
2016-09-23,1,14,64,2016
2016-09-24,1,14,68,2016
2016-09-25,1,14,63,2016
2016-09-26,1,14,45,2016
2016-09-27,1,14,67,2016
2016-09-28,1,14,71,2016
2016-09-29,1,14,67,2016
2016-09-30,1,14,54,2016
2016-10-01,1,14,59,2016
2016-10-02,1,14,68,2016
2016-10-03,1,14,44,2016
2016-10-04,1,14,52,2016
2016-10-05,1,14,48,2016
2016-10-06,1,14,57,2016
2016-10-07,1,14,55,2016
2016-10-08,1,14,62,2016
2016-10-09,1,14,66,2016
2016-10-10,1,14,40,2016
2016-10-11,1,14,44,2016
2016-10-12,1,14,44,2016
2016-10-13,1,14,60,2016
2016-10-14,1,14,56,2016
2016-10-15,1,14,62,2016
2016-10-16,1,14,66,2016
2016-10-17,1,14,44,2016
2016-10-18,1,14,61,2016
2016-10-19,1,14,60,2016
2016-10-20,1,14,33,2016
2016-10-21,1,14,55,2016
2016-10-22,1,14,67,2016
2016-10-23,1,14,79,2016
2016-10-24,1,14,49,2016
2016-10-25,1,14,56,2016
2016-10-26,1,14,49,2016
2016-10-27,1,14,56,2016
2016-10-28,1,14,55,2016
2016-10-29,1,14,69,2016
2016-10-30,1,14,79,2016
2016-10-31,1,14,50,2016
2016-11-01,1,14,41,2016
2016-11-02,1,14,72,2016
2016-11-03,1,14,63,2016
2016-11-04,1,14,59,2016
2016-11-05,1,14,63,2016
2016-11-06,1,14,55,2016
2016-11-07,1,14,45,2016
2016-11-08,1,14,63,2016
2016-11-09,1,14,59,2016
2016-11-10,1,14,55,2016
2016-11-11,1,14,58,2016
2016-11-12,1,14,90,2016
2016-11-13,1,14,89,2016
2016-11-14,1,14,57,2016
2016-11-15,1,14,55,2016
2016-11-16,1,14,57,2016
2016-11-17,1,14,76,2016
2016-11-18,1,14,68,2016
2016-11-19,1,14,62,2016
2016-11-20,1,14,70,2016
2016-11-21,1,14,42,2016
2016-11-22,1,14,57,2016
2016-11-23,1,14,69,2016
2016-11-24,1,14,52,2016
2016-11-25,1,14,67,2016
2016-11-26,1,14,57,2016
2016-11-27,1,14,69,2016
2016-11-28,1,14,48,2016
2016-11-29,1,14,41,2016
2016-11-30,1,14,47,2016
2016-12-01,1,14,51,2016
2016-12-02,1,14,54,2016
2016-12-03,1,14,41,2016
2016-12-04,1,14,46,2016
2016-12-05,1,14,40,2016
2016-12-06,1,14,39,2016
2016-12-07,1,14,37,2016
2016-12-08,1,14,42,2016
2016-12-09,1,14,43,2016
2016-12-10,1,14,56,2016
2016-12-11,1,14,42,2016
2016-12-12,1,14,32,2016
2016-12-13,1,14,52,2016
2016-12-14,1,14,43,2016
2016-12-15,1,14,42,2016
2016-12-16,1,14,45,2016
2016-12-17,1,14,51,2016
2016-12-18,1,14,54,2016
2016-12-19,1,14,39,2016
2016-12-20,1,14,40,2016
2016-12-21,1,14,37,2016
2016-12-22,1,14,48,2016
2016-12-23,1,14,44,2016
2016-12-24,1,14,47,2016
2016-12-25,1,14,42,2016
2016-12-26,1,14,30,2016
2016-12-27,1,14,50,2016
2016-12-28,1,14,45,2016
2016-12-29,1,14,49,2016
2016-12-30,1,14,38,2016
2016-12-31,1,14,47,2016
2017-01-01,1,14,48,2017
2017-01-02,1,14,25,2017
2017-01-03,1,14,32,2017
2017-01-04,1,14,29,2017
2017-01-05,1,14,36,2017
2017-01-06,1,14,37,2017
2017-01-07,1,14,51,2017
2017-01-08,1,14,48,2017
2017-01-09,1,14,27,2017
2017-01-10,1,14,39,2017
2017-01-11,1,14,33,2017
2017-01-12,1,14,40,2017
2017-01-13,1,14,40,2017
2017-01-14,1,14,40,2017
2017-01-15,1,14,52,2017
2017-01-16,1,14,30,2017
2017-01-17,1,14,38,2017
2017-01-18,1,14,39,2017
2017-01-19,1,14,34,2017
2017-01-20,1,14,44,2017
2017-01-21,1,14,27,2017
2017-01-22,1,14,49,2017
2017-01-23,1,14,30,2017
2017-01-24,1,14,32,2017
2017-01-25,1,14,31,2017
2017-01-26,1,14,48,2017
2017-01-27,1,14,45,2017
2017-01-28,1,14,42,2017
2017-01-29,1,14,44,2017
2017-01-30,1,14,29,2017
2017-01-31,1,14,36,2017
2017-02-01,1,14,48,2017
2017-02-02,1,14,51,2017
2017-02-03,1,14,58,2017
2017-02-04,1,14,43,2017
2017-02-05,1,14,56,2017
2017-02-06,1,14,33,2017
2017-02-07,1,14,38,2017
2017-02-08,1,14,46,2017
2017-02-09,1,14,45,2017
2017-02-10,1,14,44,2017
2017-02-11,1,14,39,2017
2017-02-12,1,14,53,2017
2017-02-13,1,14,30,2017
2017-02-14,1,14,44,2017
2017-02-15,1,14,47,2017
2017-02-16,1,14,42,2017
2017-02-17,1,14,51,2017
2017-02-18,1,14,65,2017
2017-02-19,1,14,61,2017
2017-02-20,1,14,45,2017
2017-02-21,1,14,51,2017
2017-02-22,1,14,40,2017
2017-02-23,1,14,34,2017
2017-02-24,1,14,39,2017
2017-02-25,1,14,46,2017
2017-02-26,1,14,48,2017
2017-02-27,1,14,47,2017
2017-02-28,1,14,36,2017
2017-03-01,1,14,54,2017
2017-03-02,1,14,45,2017
2017-03-03,1,14,46,2017
2017-03-04,1,14,65,2017
2017-03-05,1,14,51,2017
2017-03-06,1,14,45,2017
2017-03-07,1,14,39,2017
2017-03-08,1,14,55,2017
2017-03-09,1,14,49,2017
2017-03-10,1,14,47,2017
2017-03-11,1,14,58,2017
2017-03-12,1,14,70,2017
2017-03-13,1,14,45,2017
2017-03-14,1,14,51,2017
2017-03-15,1,14,49,2017
2017-03-16,1,14,50,2017
2017-03-17,1,14,50,2017
2017-03-18,1,14,55,2017
2017-03-19,1,14,64,2017
2017-03-20,1,14,46,2017
2017-03-21,1,14,57,2017
2017-03-22,1,14,51,2017
2017-03-23,1,14,47,2017
2017-03-24,1,14,59,2017
2017-03-25,1,14,66,2017
2017-03-26,1,14,63,2017
2017-03-27,1,14,39,2017
2017-03-28,1,14,37,2017
2017-03-29,1,14,42,2017
2017-03-30,1,14,51,2017
2017-03-31,1,14,69,2017
2017-04-01,1,14,70,2017
2017-04-02,1,14,65,2017
2017-04-03,1,14,44,2017
2017-04-04,1,14,47,2017
2017-04-05,1,14,71,2017
2017-04-06,1,14,60,2017
2017-04-07,1,14,61,2017
2017-04-08,1,14,62,2017
2017-04-09,1,14,62,2017
2017-04-10,1,14,41,2017
2017-04-11,1,14,66,2017
2017-04-12,1,14,66,2017
2017-04-13,1,14,65,2017
2017-04-14,1,14,48,2017
2017-04-15,1,14,96,2017
2017-04-16,1,14,64,2017
2017-04-17,1,14,50,2017
2017-04-18,1,14,53,2017
2017-04-19,1,14,73,2017
2017-04-20,1,14,61,2017
2017-04-21,1,14,70,2017
2017-04-22,1,14,75,2017
2017-04-23,1,14,70,2017
2017-04-24,1,14,52,2017
2017-04-25,1,14,58,2017
2017-04-26,1,14,55,2017
2017-04-27,1,14,63,2017
2017-04-28,1,14,57,2017
2017-04-29,1,14,88,2017
2017-04-30,1,14,83,2017
2017-05-01,1,14,61,2017
2017-05-02,1,14,64,2017
2017-05-03,1,14,63,2017
2017-05-04,1,14,71,2017
2017-05-05,1,14,61,2017
2017-05-06,1,14,80,2017
2017-05-07,1,14,77,2017
2017-05-08,1,14,59,2017
2017-05-09,1,14,58,2017
2017-05-10,1,14,69,2017
2017-05-11,1,14,66,2017
2017-05-12,1,14,74,2017
2017-05-13,1,14,75,2017
2017-05-14,1,14,92,2017
2017-05-15,1,14,53,2017
2017-05-16,1,14,66,2017
2017-05-17,1,14,69,2017
2017-05-18,1,14,55,2017
2017-05-19,1,14,59,2017
2017-05-20,1,14,83,2017
2017-05-21,1,14,84,2017
2017-05-22,1,14,66,2017
2017-05-23,1,14,59,2017
2017-05-24,1,14,49,2017
2017-05-25,1,14,57,2017
2017-05-26,1,14,72,2017
2017-05-27,1,14,78,2017
2017-05-28,1,14,93,2017
2017-05-29,1,14,49,2017
2017-05-30,1,14,67,2017
2017-05-31,1,14,49,2017
2017-06-01,1,14,68,2017
2017-06-02,1,14,82,2017
2017-06-03,1,14,82,2017
2017-06-04,1,14,93,2017
2017-06-05,1,14,57,2017
2017-06-06,1,14,82,2017
2017-06-07,1,14,54,2017
2017-06-08,1,14,72,2017
2017-06-09,1,14,83,2017
2017-06-10,1,14,75,2017
2017-06-11,1,14,86,2017
2017-06-12,1,14,63,2017
2017-06-13,1,14,71,2017
2017-06-14,1,14,67,2017
2017-06-15,1,14,62,2017
2017-06-16,1,14,75,2017
2017-06-17,1,14,82,2017
2017-06-18,1,14,101,2017
2017-06-19,1,14,51,2017
2017-06-20,1,14,79,2017
2017-06-21,1,14,59,2017
2017-06-22,1,14,71,2017
2017-06-23,1,14,78,2017
2017-06-24,1,14,79,2017
2017-06-25,1,14,81,2017
2017-06-26,1,14,62,2017
2017-06-27,1,14,54,2017
2017-06-28,1,14,67,2017
2017-06-29,1,14,62,2017
2017-06-30,1,14,52,2017
2017-07-01,1,14,83,2017
2017-07-02,1,14,84,2017
2017-07-03,1,14,63,2017
2017-07-04,1,14,68,2017
2017-07-05,1,14,86,2017
2017-07-06,1,14,69,2017
2017-07-07,1,14,75,2017
2017-07-08,1,14,97,2017
2017-07-09,1,14,94,2017
2017-07-10,1,14,68,2017
2017-07-11,1,14,67,2017
2017-07-12,1,14,71,2017
2017-07-13,1,14,73,2017
2017-07-14,1,14,89,2017
2017-07-15,1,14,81,2017
2017-07-16,1,14,86,2017
2017-07-17,1,14,69,2017
2017-07-18,1,14,63,2017
2017-07-19,1,14,79,2017
2017-07-20,1,14,73,2017
2017-07-21,1,14,89,2017
2017-07-22,1,14,82,2017
2017-07-23,1,14,101,2017
2017-07-24,1,14,54,2017
2017-07-25,1,14,75,2017
2017-07-26,1,14,58,2017
2017-07-27,1,14,87,2017
2017-07-28,1,14,79,2017
2017-07-29,1,14,95,2017
2017-07-30,1,14,99,2017
2017-07-31,1,14,80,2017
2017-08-01,1,14,48,2017
2017-08-02,1,14,61,2017
2017-08-03,1,14,56,2017
2017-08-04,1,14,67,2017
2017-08-05,1,14,71,2017
2017-08-06,1,14,81,2017
2017-08-07,1,14,70,2017
2017-08-08,1,14,60,2017
2017-08-09,1,14,59,2017
2017-08-10,1,14,68,2017
2017-08-11,1,14,79,2017
2017-08-12,1,14,63,2017
2017-08-13,1,14,76,2017
2017-08-14,1,14,60,2017
2017-08-15,1,14,67,2017
2017-08-16,1,14,58,2017
2017-08-17,1,14,66,2017
2017-08-18,1,14,68,2017
2017-08-19,1,14,83,2017
2017-08-20,1,14,83,2017
2017-08-21,1,14,54,2017
2017-08-22,1,14,66,2017
2017-08-23,1,14,60,2017
2017-08-24,1,14,86,2017
2017-08-25,1,14,81,2017
2017-08-26,1,14,95,2017
2017-08-27,1,14,69,2017
2017-08-28,1,14,61,2017
2017-08-29,1,14,59,2017
2017-08-30,1,14,64,2017
2017-08-31,1,14,56,2017
2017-09-01,1,14,64,2017
2017-09-02,1,14,62,2017
2017-09-03,1,14,72,2017
2017-09-04,1,14,47,2017
2017-09-05,1,14,57,2017
2017-09-06,1,14,52,2017
2017-09-07,1,14,69,2017
2017-09-08,1,14,76,2017
2017-09-09,1,14,64,2017
2017-09-10,1,14,81,2017
2017-09-11,1,14,53,2017
2017-09-12,1,14,52,2017
2017-09-13,1,14,56,2017
2017-09-14,1,14,57,2017
2017-09-15,1,14,64,2017
2017-09-16,1,14,70,2017
2017-09-17,1,14,82,2017
2017-09-18,1,14,52,2017
2017-09-19,1,14,74,2017
2017-09-20,1,14,56,2017
2017-09-21,1,14,78,2017
2017-09-22,1,14,62,2017
2017-09-23,1,14,61,2017
2017-09-24,1,14,75,2017
2017-09-25,1,14,65,2017
2017-09-26,1,14,69,2017
2017-09-27,1,14,57,2017
2017-09-28,1,14,74,2017
2017-09-29,1,14,69,2017
2017-09-30,1,14,64,2017
2017-10-01,1,14,66,2017
2017-10-02,1,14,44,2017
2017-10-03,1,14,52,2017
2017-10-04,1,14,56,2017
2017-10-05,1,14,46,2017
2017-10-06,1,14,61,2017
2017-10-07,1,14,58,2017
2017-10-08,1,14,72,2017
2017-10-09,1,14,45,2017
2017-10-10,1,14,53,2017
2017-10-11,1,14,47,2017
2017-10-12,1,14,73,2017
2017-10-13,1,14,66,2017
2017-10-14,1,14,72,2017
2017-10-15,1,14,58,2017
2017-10-16,1,14,46,2017
2017-10-17,1,14,61,2017
2017-10-18,1,14,48,2017
2017-10-19,1,14,61,2017
2017-10-20,1,14,55,2017
2017-10-21,1,14,59,2017
2017-10-22,1,14,77,2017
2017-10-23,1,14,47,2017
2017-10-24,1,14,55,2017
2017-10-25,1,14,65,2017
2017-10-26,1,14,57,2017
2017-10-27,1,14,56,2017
2017-10-28,1,14,62,2017
2017-10-29,1,14,55,2017
2017-10-30,1,14,47,2017
2017-10-31,1,14,58,2017
2017-11-01,1,14,54,2017
2017-11-02,1,14,75,2017
2017-11-03,1,14,64,2017
2017-11-04,1,14,58,2017
2017-11-05,1,14,76,2017
2017-11-06,1,14,49,2017
2017-11-07,1,14,56,2017
2017-11-08,1,14,60,2017
2017-11-09,1,14,65,2017
2017-11-10,1,14,60,2017
2017-11-11,1,14,76,2017
2017-11-12,1,14,76,2017
2017-11-13,1,14,53,2017
2017-11-14,1,14,61,2017
2017-11-15,1,14,47,2017
2017-11-16,1,14,74,2017
2017-11-17,1,14,71,2017
2017-11-18,1,14,61,2017
2017-11-19,1,14,77,2017
2017-11-20,1,14,49,2017
2017-11-21,1,14,56,2017
2017-11-22,1,14,66,2017
2017-11-23,1,14,77,2017
2017-11-24,1,14,64,2017
2017-11-25,1,14,86,2017
2017-11-26,1,14,79,2017
2017-11-27,1,14,48,2017
2017-11-28,1,14,72,2017
2017-11-29,1,14,57,2017
2017-11-30,1,14,66,2017
2017-12-01,1,14,35,2017
2017-12-02,1,14,51,2017
2017-12-03,1,14,57,2017
2017-12-04,1,14,34,2017
2017-12-05,1,14,46,2017
2017-12-06,1,14,35,2017
2017-12-07,1,14,44,2017
2017-12-08,1,14,46,2017
2017-12-09,1,14,47,2017
2017-12-10,1,14,60,2017
2017-12-11,1,14,42,2017
2017-12-12,1,14,44,2017
2017-12-13,1,14,37,2017
2017-12-14,1,14,35,2017
2017-12-15,1,14,65,2017
2017-12-16,1,14,44,2017
2017-12-17,1,14,48,2017
2017-12-18,1,14,31,2017
2017-12-19,1,14,37,2017
2017-12-20,1,14,45,2017
2017-12-21,1,14,45,2017
2017-12-22,1,14,50,2017
2017-12-23,1,14,48,2017
2017-12-24,1,14,58,2017
2017-12-25,1,14,43,2017
2017-12-26,1,14,41,2017
2017-12-27,1,14,42,2017
2017-12-28,1,14,51,2017
2017-12-29,1,14,42,2017
2017-12-30,1,14,57,2017
2017-12-31,1,14,52,2017
2015-01-01,2,14,41,2015
2015-01-02,2,14,49,2015
2015-01-03,2,14,58,2015
2015-01-04,2,14,59,2015
2015-01-05,2,14,29,2015
2015-01-06,2,14,50,2015
2015-01-07,2,14,52,2015
2015-01-08,2,14,44,2015
2015-01-09,2,14,57,2015
2015-01-10,2,14,64,2015
2015-01-11,2,14,77,2015
2015-01-12,2,14,40,2015
2015-01-13,2,14,48,2015
2015-01-14,2,14,41,2015
2015-01-15,2,14,45,2015
2015-01-16,2,14,56,2015
2015-01-17,2,14,58,2015
2015-01-18,2,14,52,2015
2015-01-19,2,14,43,2015
2015-01-20,2,14,54,2015
2015-01-21,2,14,38,2015
2015-01-22,2,14,55,2015
2015-01-23,2,14,60,2015
2015-01-24,2,14,62,2015
2015-01-25,2,14,63,2015
2015-01-26,2,14,35,2015
2015-01-27,2,14,41,2015
2015-01-28,2,14,43,2015
2015-01-29,2,14,43,2015
2015-01-30,2,14,58,2015
2015-01-31,2,14,53,2015
2015-02-01,2,14,88,2015
2015-02-02,2,14,57,2015
2015-02-03,2,14,53,2015
2015-02-04,2,14,58,2015
2015-02-05,2,14,58,2015
2015-02-06,2,14,70,2015
2015-02-07,2,14,69,2015
2015-02-08,2,14,78,2015
2015-02-09,2,14,44,2015
2015-02-10,2,14,48,2015
2015-02-11,2,14,48,2015
2015-02-12,2,14,53,2015
2015-02-13,2,14,54,2015
2015-02-14,2,14,63,2015
2015-02-15,2,14,80,2015
2015-02-16,2,14,49,2015
2015-02-17,2,14,53,2015
2015-02-18,2,14,52,2015
2015-02-19,2,14,69,2015
2015-02-20,2,14,80,2015
2015-02-21,2,14,66,2015
2015-02-22,2,14,85,2015
2015-02-23,2,14,40,2015
2015-02-24,2,14,74,2015
2015-02-25,2,14,49,2015
2015-02-26,2,14,65,2015
2015-02-27,2,14,70,2015
2015-02-28,2,14,58,2015
2015-03-01,2,14,79,2015
2015-03-02,2,14,46,2015
2015-03-03,2,14,61,2015
2015-03-04,2,14,54,2015
2015-03-05,2,14,76,2015
2015-03-06,2,14,68,2015
2015-03-07,2,14,73,2015
2015-03-08,2,14,82,2015
2015-03-09,2,14,51,2015
2015-03-10,2,14,50,2015
2015-03-11,2,14,60,2015
2015-03-12,2,14,68,2015
2015-03-13,2,14,67,2015
2015-03-14,2,14,75,2015
2015-03-15,2,14,93,2015
2015-03-16,2,14,59,2015
2015-03-17,2,14,67,2015
2015-03-18,2,14,68,2015
2015-03-19,2,14,59,2015
2015-03-20,2,14,64,2015
2015-03-21,2,14,61,2015
2015-03-22,2,14,79,2015
2015-03-23,2,14,55,2015
2015-03-24,2,14,57,2015
2015-03-25,2,14,67,2015
2015-03-26,2,14,54,2015
2015-03-27,2,14,91,2015
2015-03-28,2,14,71,2015
2015-03-29,2,14,99,2015
2015-03-30,2,14,57,2015
2015-03-31,2,14,65,2015
2015-04-01,2,14,83,2015
2015-04-02,2,14,90,2015
2015-04-03,2,14,72,2015
2015-04-04,2,14,73,2015
2015-04-05,2,14,117,2015
2015-04-06,2,14,74,2015
2015-04-07,2,14,81,2015
2015-04-08,2,14,63,2015
2015-04-09,2,14,72,2015
2015-04-10,2,14,86,2015
2015-04-11,2,14,81,2015
2015-04-12,2,14,95,2015
2015-04-13,2,14,57,2015
2015-04-14,2,14,70,2015
2015-04-15,2,14,66,2015
2015-04-16,2,14,84,2015
2015-04-17,2,14,91,2015
2015-04-18,2,14,93,2015
2015-04-19,2,14,85,2015
2015-04-20,2,14,66,2015
2015-04-21,2,14,72,2015
2015-04-22,2,14,81,2015
2015-04-23,2,14,64,2015
2015-04-24,2,14,82,2015
2015-04-25,2,14,91,2015
2015-04-26,2,14,101,2015
2015-04-27,2,14,58,2015
2015-04-28,2,14,71,2015
2015-04-29,2,14,73,2015
2015-04-30,2,14,80,2015
2015-05-01,2,14,85,2015
2015-05-02,2,14,106,2015
2015-05-03,2,14,104,2015
2015-05-04,2,14,60,2015
2015-05-05,2,14,79,2015
2015-05-06,2,14,74,2015
2015-05-07,2,14,96,2015
2015-05-08,2,14,97,2015
2015-05-09,2,14,91,2015
2015-05-10,2,14,110,2015
2015-05-11,2,14,69,2015
2015-05-12,2,14,80,2015
2015-05-13,2,14,88,2015
2015-05-14,2,14,88,2015
2015-05-15,2,14,100,2015
2015-05-16,2,14,97,2015
2015-05-17,2,14,90,2015
2015-05-18,2,14,67,2015
2015-05-19,2,14,82,2015
2015-05-20,2,14,65,2015
2015-05-21,2,14,86,2015
2015-05-22,2,14,72,2015
2015-05-23,2,14,90,2015
2015-05-24,2,14,117,2015
2015-05-25,2,14,70,2015
2015-05-26,2,14,87,2015
2015-05-27,2,14,88,2015
2015-05-28,2,14,68,2015
2015-05-29,2,14,73,2015
2015-05-30,2,14,91,2015
2015-05-31,2,14,99,2015
2015-06-01,2,14,63,2015
2015-06-02,2,14,76,2015
2015-06-03,2,14,88,2015
2015-06-04,2,14,80,2015
2015-06-05,2,14,105,2015
2015-06-06,2,14,92,2015
2015-06-07,2,14,106,2015
2015-06-08,2,14,84,2015
2015-06-09,2,14,98,2015
2015-06-10,2,14,94,2015
2015-06-11,2,14,91,2015
2015-06-12,2,14,92,2015
2015-06-13,2,14,104,2015
2015-06-14,2,14,94,2015
2015-06-15,2,14,61,2015
2015-06-16,2,14,86,2015
2015-06-17,2,14,81,2015
2015-06-18,2,14,84,2015
2015-06-19,2,14,106,2015
2015-06-20,2,14,109,2015
2015-06-21,2,14,105,2015
2015-06-22,2,14,61,2015
2015-06-23,2,14,79,2015
2015-06-24,2,14,77,2015
2015-06-25,2,14,102,2015
2015-06-26,2,14,101,2015
2015-06-27,2,14,115,2015
2015-06-28,2,14,111,2015
2015-06-29,2,14,81,2015
2015-06-30,2,14,87,2015
2015-07-01,2,14,81,2015
2015-07-02,2,14,107,2015
2015-07-03,2,14,105,2015
2015-07-04,2,14,97,2015
2015-07-05,2,14,113,2015
2015-07-06,2,14,65,2015
2015-07-07,2,14,102,2015
2015-07-08,2,14,95,2015
2015-07-09,2,14,90,2015
2015-07-10,2,14,94,2015
2015-07-11,2,14,110,2015
2015-07-12,2,14,101,2015
2015-07-13,2,14,83,2015
2015-07-14,2,14,102,2015
2015-07-15,2,14,83,2015
2015-07-16,2,14,90,2015
2015-07-17,2,14,118,2015
2015-07-18,2,14,97,2015
2015-07-19,2,14,117,2015
2015-07-20,2,14,73,2015
2015-07-21,2,14,67,2015
2015-07-22,2,14,79,2015
2015-07-23,2,14,101,2015
2015-07-24,2,14,108,2015
2015-07-25,2,14,103,2015
2015-07-26,2,14,117,2015
2015-07-27,2,14,72,2015
2015-07-28,2,14,81,2015
2015-07-29,2,14,84,2015
2015-07-30,2,14,96,2015
2015-07-31,2,14,92,2015
2015-08-01,2,14,106,2015
2015-08-02,2,14,112,2015
2015-08-03,2,14,72,2015
2015-08-04,2,14,81,2015
2015-08-05,2,14,69,2015
2015-08-06,2,14,76,2015
2015-08-07,2,14,84,2015
2015-08-08,2,14,91,2015
2015-08-09,2,14,86,2015
2015-08-10,2,14,63,2015
2015-08-11,2,14,72,2015
2015-08-12,2,14,83,2015
2015-08-13,2,14,69,2015
2015-08-14,2,14,77,2015
2015-08-15,2,14,88,2015
2015-08-16,2,14,80,2015
2015-08-17,2,14,76,2015
2015-08-18,2,14,74,2015
2015-08-19,2,14,79,2015
2015-08-20,2,14,91,2015
2015-08-21,2,14,87,2015
2015-08-22,2,14,97,2015
2015-08-23,2,14,117,2015
2015-08-24,2,14,60,2015
2015-08-25,2,14,77,2015
2015-08-26,2,14,108,2015
2015-08-27,2,14,87,2015
2015-08-28,2,14,93,2015
2015-08-29,2,14,105,2015
2015-08-30,2,14,108,2015
2015-08-31,2,14,71,2015
2015-09-01,2,14,88,2015
2015-09-02,2,14,68,2015
2015-09-03,2,14,81,2015
2015-09-04,2,14,83,2015
2015-09-05,2,14,80,2015
2015-09-06,2,14,109,2015
2015-09-07,2,14,67,2015
2015-09-08,2,14,78,2015
2015-09-09,2,14,79,2015
2015-09-10,2,14,68,2015
2015-09-11,2,14,81,2015
2015-09-12,2,14,90,2015
2015-09-13,2,14,98,2015
2015-09-14,2,14,54,2015
2015-09-15,2,14,66,2015
2015-09-16,2,14,68,2015
2015-09-17,2,14,70,2015
2015-09-18,2,14,91,2015
2015-09-19,2,14,93,2015
2015-09-20,2,14,88,2015
2015-09-21,2,14,71,2015
2015-09-22,2,14,78,2015
2015-09-23,2,14,60,2015
2015-09-24,2,14,87,2015
2015-09-25,2,14,79,2015
2015-09-26,2,14,81,2015
2015-09-27,2,14,89,2015
2015-09-28,2,14,65,2015
2015-09-29,2,14,79,2015
2015-09-30,2,14,65,2015
2015-10-01,2,14,73,2015
2015-10-02,2,14,80,2015
2015-10-03,2,14,78,2015
2015-10-04,2,14,97,2015
2015-10-05,2,14,59,2015
2015-10-06,2,14,82,2015
2015-10-07,2,14,71,2015
2015-10-08,2,14,78,2015
2015-10-09,2,14,63,2015
2015-10-10,2,14,92,2015
2015-10-11,2,14,93,2015
2015-10-12,2,14,68,2015
2015-10-13,2,14,54,2015
2015-10-14,2,14,63,2015
2015-10-15,2,14,71,2015
2015-10-16,2,14,85,2015
2015-10-17,2,14,87,2015
2015-10-18,2,14,78,2015
2015-10-19,2,14,64,2015
2015-10-20,2,14,57,2015
2015-10-21,2,14,85,2015
2015-10-22,2,14,63,2015
2015-10-23,2,14,91,2015
2015-10-24,2,14,89,2015
2015-10-25,2,14,91,2015
2015-10-26,2,14,57,2015
2015-10-27,2,14,66,2015
2015-10-28,2,14,63,2015
2015-10-29,2,14,86,2015
2015-10-30,2,14,77,2015
2015-10-31,2,14,84,2015
2015-11-01,2,14,80,2015
2015-11-02,2,14,65,2015
2015-11-03,2,14,89,2015
2015-11-04,2,14,60,2015
2015-11-05,2,14,70,2015
2015-11-06,2,14,84,2015
2015-11-07,2,14,76,2015
2015-11-08,2,14,93,2015
2015-11-09,2,14,59,2015
2015-11-10,2,14,76,2015
2015-11-11,2,14,72,2015
2015-11-12,2,14,79,2015
2015-11-13,2,14,84,2015
2015-11-14,2,14,79,2015
2015-11-15,2,14,104,2015
2015-11-16,2,14,78,2015
2015-11-17,2,14,73,2015
2015-11-18,2,14,65,2015
2015-11-19,2,14,98,2015
2015-11-20,2,14,80,2015
2015-11-21,2,14,87,2015
2015-11-22,2,14,93,2015
2015-11-23,2,14,60,2015
2015-11-24,2,14,59,2015
2015-11-25,2,14,54,2015
2015-11-26,2,14,82,2015
2015-11-27,2,14,100,2015
2015-11-28,2,14,83,2015
2015-11-29,2,14,93,2015
2015-11-30,2,14,61,2015
2015-12-01,2,14,50,2015
2015-12-02,2,14,45,2015
2015-12-03,2,14,67,2015
2015-12-04,2,14,58,2015
2015-12-05,2,14,65,2015
2015-12-06,2,14,64,2015
2015-12-07,2,14,57,2015
2015-12-08,2,14,57,2015
2015-12-09,2,14,54,2015
2015-12-10,2,14,58,2015
2015-12-11,2,14,60,2015
2015-12-12,2,14,70,2015
2015-12-13,2,14,72,2015
2015-12-14,2,14,44,2015
2015-12-15,2,14,50,2015
2015-12-16,2,14,47,2015
2015-12-17,2,14,64,2015
2015-12-18,2,14,66,2015
2015-12-19,2,14,72,2015
2015-12-20,2,14,63,2015
2015-12-21,2,14,48,2015
2015-12-22,2,14,58,2015
2015-12-23,2,14,67,2015
2015-12-24,2,14,58,2015
2015-12-25,2,14,54,2015
2015-12-26,2,14,74,2015
2015-12-27,2,14,68,2015
2015-12-28,2,14,42,2015
2015-12-29,2,14,59,2015
2015-12-30,2,14,52,2015
2015-12-31,2,14,55,2015
2016-01-01,2,14,47,2016
2016-01-02,2,14,50,2016
